k,original,galerkin,wavelet_db32,standard_p4,hybrid_N12_p4_int64
814.0,97.45600364072756,2.514495318381158e-28,20.77063108182775,6.049617007936424,2.757487854051074
815.0,97.99839180084466,2.663513675340125e-28,20.603159410904563,6.050994768426425,2.7376380272386003
816.0,95.6161665976496,1.9788049946672143e-28,20.31537542464755,5.9178092292530735,2.6970818449451515
817.0,97.25893231789024,2.793118797575112e-28,20.639215971669138,5.988257679084475,2.718364454127374
818.0,98.57893641550203,2.7353434940324985e-28,20.79585386408665,6.011185337296581,2.7477480497680706
819.0,96.96366227363788,2.750120662695906e-28,20.470594288035024,5.917193285079071,2.690764605904672
820.0,97.37939534179303,2.304488378440409e-28,20.472421946127557,5.971755378197958,2.701427034583803
821.0,93.7109544152917,2.6820888430430504e-28,19.880565108443694,5.758591652023157,2.64294960007801
822.0,98.71066657141888,2.6050694608058747e-28,20.754678743709434,5.965657269398025,2.7000517165370286
823.0,96.42487395411334,2.7938378547991984e-28,20.44500628636455,5.867937628863525,2.6838010044293497
824.0,95.69268352871198,2.1283465340299284e-28,20.29333686771731,5.804565293957594,2.6505614695494817
825.0,95.93735863061661,2.7187104818487658e-28,20.16450101514301,5.786810262914567,2.6465408044923766
826.0,94.03247117832662,2.6030327558889707e-28,19.96411584796961,5.680911462697159,2.5839823958866033
827.0,96.12627591412422,3.0355875337316088e-28,20.217541901309172,5.804901060284331,2.6320770043443753
828.0,93.67500568362973,3.2133167625383995e-28,19.7445172739359,5.6394875178863835,2.5785436062600824
829.0,94.96691200766007,4.388097358497629e-28,20.098569978190397,5.70719017331008,2.598547731068615
830.0,95.10604913465183,5.157430762427153e-28,20.091108003570135,5.694838770085372,2.592087314570888
831.0,93.56362298012887,5.124203328502113e-28,19.837641039856972,5.589651884826429,2.5505610001548744
832.0,94.6468585836583,2.5966095967453723e-28,19.809514500555338,5.633468941831934,2.5416282776296093
833.0,92.33558685249794,5.200246883785436e-28,19.619186228236217,5.509778698754456,2.525033375255461
834.0,92.8793814249714,5.1343058675795915e-28,19.618519420817904,5.568823251269643,2.5558839644984115
835.0,95.09477864286323,4.1082691971880005e-28,20.183376126734778,5.638482973448697,2.5573322233323523
836.0,92.48479925017294,3.4635162755252506e-28,19.557126007001763,5.518680926220188,2.5186299571112483
837.0,93.80310649020373,3.206796182500576e-28,19.6541761957906,5.58459459909315,2.5438991809466853
838.0,91.00435932141063,2.676363825155599e-28,19.244860210497393,5.410858468123838,2.4909617453369326
839.0,93.15438074333233,2.6428143983398936e-28,19.52852873981724,5.4985652774572396,2.508379951229601
840.0,91.79232988215455,2.160347520172444e-28,19.4107464107233,5.4325431302756115,2.506954131469504
841.0,91.92250250305922,2.5666458895942912e-28,19.423401331734947,5.432119745175518,2.5216292433873533
842.0,91.2590627781918,2.4950607539769444e-28,19.12393583007917,5.3752461483035745,2.469177718389127
843.0,91.5468307637926,2.4945793443631385e-28,19.43501643917665,5.420734560399092,2.4828503258816523
844.0,91.52965984297843,2.2597051999611815e-28,19.19211486528181,5.3908663876873355,2.4734007083597636
845.0,90.7613030879733,2.5627332351445467e-28,19.15112467992562,5.353652445887885,2.4710547846243145
846.0,90.83051103823625,2.6070605357131413e-28,18.996698519803193,5.341979402057158,2.4906561698823544
847.0,90.45006056132277,2.689822895593286e-28,19.09583937538413,5.322660709217181,2.462875243915195
848.0,90.24469600355204,1.97249211161839e-28,19.124690573524177,5.283323272050981,2.460118866689052
849.0,90.37584521964503,2.651998991311096e-28,18.896996989044833,5.286210464176838,2.4673226989287618
850.0,89.19621883572968,2.676923661263275e-28,18.736093927699912,5.213126521651739,2.4442251070902516
851.0,90.33750906365015,2.478978686116539e-28,18.779124491678203,5.221872932706435,2.461124916346805
852.0,88.91967291802673,2.1753797016499167e-28,18.708066653383746,5.177496891479376,2.421950045800003
853.0,89.20607043804871,2.3538836404104896e-28,18.761030158571053,5.202284044920836,2.426927060031559
854.0,89.9898233062812,2.398081234632665e-28,18.753634428233294,5.214200220408355,2.453569303196585
855.0,87.84328923504259,2.3392720188635953e-28,18.483472221029576,5.137511469481273,2.4105749268273926
856.0,90.51531664837414,1.969811040130024e-28,18.846980374749183,5.258315760323877,2.459208918536753
857.0,87.72687773539184,2.3201411946517748e-28,18.375271642292805,5.1037554125873505,2.409208373149596
858.0,88.62690461368786,2.532373666637004e-28,18.544530062125794,5.120692372914047,2.4002951915860278
859.0,87.29653095247745,2.448892814023036e-28,18.248307044238047,5.079455952602422,2.399033453261193
860.0,87.76445108516495,2.4829477473977383e-28,18.575312386018496,5.088297632695525,2.409855016809713
861.0,88.74578202019796,2.6880259553120903e-28,18.469822616322773,5.125218466425552,2.40738674318319
862.0,86.31024383128481,3.170546153314747e-28,18.126694137889405,4.986562059443,2.3845601659816107
863.0,87.29690377646607,3.1392405569766363e-28,18.26531047790996,5.036465944507755,2.40086254252886
864.0,86.58781508074988,2.2010263565859417e-28,18.137400128897617,4.962344081571683,2.3726429379991094
865.0,86.94495465989274,3.1456117634882636e-28,18.279963543179214,4.9611666561266174,2.368955212577775
866.0,87.85687604675648,2.9538313045145196e-28,18.28167765213011,4.994001330657159,2.3669436185356307
867.0,84.59231681640183,2.736274477500939e-28,17.78453798579126,4.85252273929212,2.332574763245981
868.0,88.42963040022032,2.44128815866044e-28,18.307275718592418,5.038680879427992,2.3899417311278213
869.0,84.86622942826666,2.4373073939824707e-28,17.807034110584098,4.851938005928049,2.3136429436467596
870.0,86.48558429029188,2.4140685605957458e-28,18.113173744174794,4.911625865381384,2.33837490036634
871.0,85.52889583510881,2.4292057920585312e-28,17.895249444003525,4.850232400182097,2.317979193848263
872.0,84.28876573166603,1.9482599392078558e-28,17.737028895019446,4.81816171622858,2.296987500596057
873.0,87.26096155052197,2.476101656752655e-28,18.101294951618435,4.927928876566018,2.30218836959105
874.0,84.4654248953911,2.3944619973377503e-28,17.63470838256044,4.811755237606938,2.2866141588278044
875.0,84.63086147456711,2.3888975605100896e-28,17.560119693294205,4.789292208366737,2.2476115748689183
876.0,83.83175334240981,2.1876034679559535e-28,17.44272487685636,4.750637760865155,2.258143950725641
877.0,84.40675795163627,2.5268536635187236e-28,17.7550271697362,4.764205588238562,2.2501966202561348
878.0,85.32633957402538,2.5944110398617e-28,17.572638311052902,4.806861142413958,2.252764648822471
879.0,83.04182852248377,2.634845632711192e-28,17.45412739464857,4.699449448263135,2.229716924151461
880.0,83.67520150928335,2.040630343434593e-28,17.3618278403267,4.709393288710668,2.218969015515677
881.0,83.98742156503071,2.816350113569044e-28,17.532506756629203,4.709405033713786,2.2264034102003536
882.0,83.50627109434623,2.5899054818954798e-28,17.330684708467746,4.694548557679371,2.2261745343561072
883.0,82.76220998711388,2.598590926282733e-28,17.09418445743851,4.6495522423992455,2.1828351117506295
884.0,82.6558532900563,2.335452132502663e-28,17.300043568988716,4.642967997483078,2.1893766351655017
885.0,83.35262019460221,2.632520089933445e-28,17.211095981350663,4.66137147997056,2.1841062476142143
886.0,82.88448406669515,2.6313341104380154e-28,17.253556837145126,4.663604327308681,2.1766282422777037
887.0,82.09793051466637,2.9734029186571057e-28,16.992366253736186,4.5833557991767115,2.153921986779513
888.0,82.06327193449675,2.3795102717155693e-28,16.98451858055351,4.574474785299176,2.145211323666776
889.0,80.3601760019372,3.075498757532139e-28,16.773754597763446,4.493087712521538,2.1344233099687564
890.0,82.76491267522213,3.2987750780638068e-28,17.094557368643265,4.6145850048051615,2.1418784238649122
891.0,81.54235081678297,3.7944950527825856e-28,16.9926394517767,4.543962894924247,2.137345654556025
892.0,81.09722613311095,4.4625585862879685e-28,16.617100192601338,4.492265771946779,2.1154696011751546
893.0,80.34365168381923,6.484489407393564e-28,16.506252560642352,4.477381436653219,2.1158691343926495
894.0,82.51779903354925,8.29269562331493e-28,17.101786543371826,4.572154412888114,2.152708965333197
895.0,81.42516462634441,8.057856784663978e-28,16.669743145285572,4.492523473705638,2.1014641808315395
896.0,79.36631800405274,3.617283134372573e-28,16.357474911052922,4.411849489504191,2.0438948648674566
897.0,81.36138183221355,8.37343907944615e-28,16.669969298245537,4.459663541506212,2.077431579285798
898.0,80.63963141951302,8.530078527889132e-28,16.614039480111828,4.433444589535235,2.0646648387461433
899.0,79.78248654009641,7.622843668354948e-28,16.3837636117737,4.4043891129936155,2.0698317122839054
900.0,80.28217551972176,4.474745528559637e-28,16.4556801404889,4.426955933132268,2.069277420532453
901.0,78.60580285425014,4.055473087536535e-28,16.132501634247447,4.342465540812287,2.051881294587152
902.0,81.05779792395033,3.419009513485225e-28,16.535140514994886,4.448421880423538,2.0776464378304396
903.0,79.03208374275503,3.2212245987902634e-28,16.353780351009647,4.362087160164093,2.0555445618951063
904.0,79.69365926911112,2.5226987827194876e-28,16.359973817563333,4.382598888631607,2.054278134686862
905.0,78.34566374563958,2.8600866561320245e-28,16.037223830526003,4.296441757604332,2.026756650861771
906.0,77.31017716254054,2.7434215796907536e-28,16.003024963062106,4.25496845768047,2.02346062949675
907.0,79.47522897781221,2.759872978586462e-28,16.26857197000855,4.333211084990067,2.0367902551362995
908.0,77.4452716450408,2.433327222592698e-28,15.955645522136988,4.2603653624359366,2.0332655536878437
909.0,78.74436851539016,2.8650461655390593e-28,16.080584864963125,4.281447823154551,2.030598691303268
910.0,77.60806731320035,2.8838181915529624e-28,15.853272159512958,4.228527787877382,2.0086863508557946
911.0,78.1010537703056,2.9252918966761414e-28,15.980827123506344,4.246568788298043,2.022613182144407
912.0,77.66500159224887,2.1073349178942724e-28,15.807031851626302,4.225574296631007,2.020432544844333
913.0,76.6113204311457,2.825843323113654e-28,15.620367905182587,4.164159414238103,2.009404270232722
914.0,77.35100321509762,2.9702006406381982e-28,15.562047099929917,4.174753280073238,2.0059232475238713
915.0,77.38965276320718,2.737148354951269e-28,15.890977619829968,4.1757516210792,2.004866716135
916.0,77.81176240963876,2.3132617977228637e-28,15.845421319498941,4.212410205927841,2.015068747402796
917.0,75.91405264349177,2.5489830769253207e-28,15.472496457342695,4.104102799415132,1.9756508908875907
918.0,75.67189875698523,2.408297102258087e-28,15.484816505618667,4.109620963274707,1.9897334673177323
919.0,77.39632710703125,2.726006464197176e-28,15.647607250465946,4.159437423534031,2.002994730474216
920.0,75.54893236958473,2.0040509642949528e-28,15.350742777850884,4.075642736077751,1.9899081262333984
921.0,76.04534618766004,2.5961851825695347e-28,15.38039552510257,4.101503578507721,1.9808730440268902
922.0,75.01360472857355,2.4487664019639075e-28,15.33794194046645,4.06444599514159,1.9815084440457205
923.0,75.58941380324535,2.584293049604699e-28,15.335649523307934,4.078499247770955,1.973477458723612
924.0,75.64910681212957,2.6263493492413647e-28,15.303480549548038,4.086467571104562,1.979852245145754
925.0,74.22665571265841,2.856435109447407e-28,15.15301633201556,4.011393769724924,1.9734746521633437
926.0,75.72598290145588,3.34380758419847e-28,15.165994365845354,4.062250314374421,1.9826117946807593
927.0,73.63552291930222,3.029307822440168e-28,14.87580223318268,3.9705101976725428,1.9573089654230398
928.0,75.73987655600718,2.3047026170218274e-28,15.299194991466516,4.0511293286820855,1.9655492753386385
929.0,73.86786736439572,3.053349817405365e-28,14.86710443899305,3.9813372992717744,1.9415083114275211
930.0,73.59814041858935,3.2955714189425704e-28,14.840663140072538,3.9641257639203626,1.9475235981711487
931.0,74.08237496970685,3.0324207997129674e-28,14.740173644201326,3.9613201948071235,1.9354125483850604
932.0,73.88685238922899,2.641646945394082e-28,14.931390359428578,3.967289852607048,1.9350592576915968
933.0,73.5897447107875,2.538029763262614e-28,14.58010189820813,3.8932375723304182,1.917562713614641
934.0,74.34000563964477,2.563497804197416e-28,14.95019647751281,3.954105944096802,1.9255436337361596
935.0,71.43655625643531,2.670367407473967e-28,14.405722580146254,3.8333171128270904,1.8817770980450939
936.0,74.74090446083082,2.0964607362241277e-28,14.857834411828815,3.9620762636521243,1.9065303977193344
937.0,72.12604817307214,2.626033821206845e-28,14.435486386344978,3.8439867206862863,1.8789675898230984
938.0,73.27621480322287,2.425386912849563e-28,14.499697380439866,3.8840413968378176,1.876272399630495
939.0,71.62566258071115,2.479627154423156e-28,14.317044370038232,3.80211581970917,1.8531078934741607
940.0,72.4373769325271,2.2985939150184134e-28,14.354400705571402,3.8509014479591612,1.8547028928104679
941.0,73.22607367336397,2.6503018705869054e-28,14.520381076600788,3.8577522723385376,1.8545218028533446
942.0,71.08577232226153,2.671708487782884e-28,14.151691075959459,3.7818466843005347,1.828830727755051
943.0,71.82907745375505,2.8384431108788438e-28,14.132106165691216,3.805630011961278,1.8504428125291934
944.0,71.00032197351797,2.104873030904024e-28,14.05794580636119,3.7831255136951545,1.822411982943665
945.0,72.61109656775096,2.83374715296045e-28,14.346311975269716,3.83615976209984,1.8532377909276732
946.0,70.96227884742753,2.7763239216920207e-28,13.94446782588256,3.737263038793013,1.821184422929699
947.0,70.93152227158944,2.774965888460479e-28,14.019773307769702,3.742033477384148,1.8033561924536294
948.0,71.08033653599941,2.372407370705146e-28,13.803769050413509,3.7384413236453264,1.806205699145356
949.0,71.30573816138568,2.6617992884246037e-28,14.07726957991307,3.737539483492979,1.8021731931226797
950.0,71.14902549909719,2.5808619779056472e-28,13.880168077330493,3.7395072649240886,1.7921461541796595
951.0,70.12261943416088,2.872746530725478e-28,13.713833383871602,3.6938237136343908,1.781747905472979
952.0,70.180661451684,2.3558779775572676e-28,13.7483450704412,3.6957891667521277,1.7797248804846768
953.0,70.90413695663062,2.8830625517815367e-28,13.78516474252839,3.7092682133533907,1.790876944914197
954.0,69.7361884924868,2.897850769424011e-28,13.706814830678068,3.673759629791864,1.7569853126911374
955.0,70.84613223093666,3.3177365533471956e-28,13.607493837178179,3.6895693881364657,1.7756815983645986
956.0,68.2517115132998,3.355541072158068e-28,13.237701554307622,3.590548765321324,1.7394052431593712
957.0,69.48273379378148,4.417827056925288e-28,13.478181711992868,3.6327445048343976,1.7507231905399507
958.0,68.84715469618264,5.296639408924797e-28,13.313448606402483,3.6007029596676046,1.7444708475729294
959.0,68.82298005483018,5.16649699979843e-28,13.393744443622326,3.582617070778537,1.7248208539373093
960.0,69.49170757832039,2.8965267088919943e-28,13.271695014003678,3.6306316065447226,1.7169838269575686
961.0,67.60951070807153,5.1781826508781985e-28,13.031559588014536,3.5506924839957934,1.71850253558879
962.0,69.63136735993979,5.257032760587311e-28,13.406232708272107,3.6360184707421768,1.7383682936003297
963.0,67.75550408362531,4.638861764311962e-28,13.02125891054306,3.5565969889594293,1.7176229892301398
