bin_center,original_r2,galerkin_r2,wavelet_db32_r2,standard_p4_r2,hybrid_N12_p4_int64_r2,original_r4,galerkin_r4,wavelet_db32_r4,standard_p4_r4,hybrid_N12_p4_int64_r4,original_r8,galerkin_r8,wavelet_db32_r8,standard_p4_r8,hybrid_N12_p4_int64_r8
-3.65,0.004942734704765911,0.004848772575331739,0.004330480291351432,0.0036017027315028817,0.004420575435643179,0.005130860348628503,0.00486414298374757,0.0044678314054023656,0.003696118601524726,0.004653219781129107,0.005295078892198382,0.004932081479260219,0.004847552225330355,0.003898747815893643,0.00480769440278002
-3.55,0.005400585446218336,0.005390909227181687,0.004737596354992288,0.003935553192333465,0.004897396984438867,0.005622215072180039,0.005406467078662754,0.004883037630448391,0.004081569646290724,0.005147962453058258,0.005835724963237547,0.0054813504470445935,0.00531558205929047,0.004300670885836514,0.00532883434702227
-3.45,0.005911122844986085,0.005993878704880624,0.005179689560379471,0.004329287419323346,0.005423585090618484,0.006171376950997033,0.0060181616399801905,0.005343075995783883,0.004491462240551097,0.005715435162712111,0.006453554220192505,0.006078892363147022,0.005826969977636773,0.004734959687506157,0.0059080358675170095
-3.35,0.006482095632690603,0.006663824927812938,0.005677861287515208,0.004758934977629439,0.00603548889698042,0.006771427134961407,0.006678978696346927,0.005851803404887118,0.004974222713886402,0.006350616204721388,0.007116659177643428,0.006769458022762279,0.006402435580486694,0.005229919039823017,0.006568287485621572
-3.25,0.007123640221980551,0.0074127103965892435,0.006213778807960396,0.005257836566514559,0.00669878439771684,0.007438439531984008,0.007445460882314123,0.006436915564003579,0.005513496907386809,0.007060251157385789,0.007876039017261008,0.007526048047781555,0.007032517023301459,0.005779972528784997,0.007323001819094359
-3.15,0.007837541008740378,0.008279744391279108,0.006831793312062363,0.00581319606075797,0.007464815192169247,0.00820055646426038,0.008297925343870185,0.007088687295204521,0.0061211701363944465,0.007873756187836967,0.008695577116516298,0.008379818421916652,0.007739444574511565,0.006430990666839786,0.008146768231383416
-3.0500002,0.008619767610835383,0.009237095636451587,0.0075116664966154885,0.006460170742044636,0.008340362154196812,0.009055535124518722,0.009250929679058079,0.007813366615537862,0.006815871118834088,0.008798726525757316,0.009640710107306357,0.00935988309686591,0.008549735364551968,0.0071407039902539465,0.009106946350282264
-2.95,0.009527230640058991,0.010314360868539096,0.008278796683179235,0.007184070781613914,0.009324339962616007,0.009982498579145805,0.010341930836685238,0.00862059130585448,0.007618877104211354,0.009834294361774023,0.010705630365093845,0.010447902901304925,0.009444500962694379,0.00797557985746979,0.010152551505622484
-2.85,0.010518678111184546,0.011544412070099989,0.009158053353369647,0.00800127251896697,0.010432431365432274,0.01105563610188568,0.011579748687740074,0.009574826203268258,0.00852810832767164,0.011028858589174758,0.011881156990613335,0.011664715408570872,0.010451186839570947,0.008911436376620004,0.011364330281205495
-2.75,0.011655765844139819,0.012945524261116883,0.010150002958119074,0.008947153049937309,0.011714358426674515,0.012239280406010373,0.012970036768934351,0.010630247658789596,0.009579333121784307,0.012372656776188788,0.01320204230202829,0.01307564804774423,0.011600996981559735,0.010003112958712116,0.012734556205095972
-2.65,0.012920945882542943,0.014540305537835266,0.011265087564315057,0.010066596773351142,0.013202314579778699,0.013569782627359143,0.014549190192927892,0.011831850733801106,0.010793384868111744,0.013890203127566478,0.014717083239377194,0.014631072558494608,0.012888798237823441,0.011267124553511023,0.014303848091787408
-2.5500002,0.014370545149978226,0.01633859597703268,0.01255561031331661,0.011351938448611066,0.014865017095277655,0.015096408782280166,0.016355942702648504,0.013190503392550052,0.012194454597772226,0.015634145228885857,0.016396330727453095,0.01643968832045647,0.014358046489690742,0.0127280195438247,0.016032474143057168
-2.45,0.016004887077972863,0.018391511284168768,0.01400334134113074,0.012831544587493708,0.01676849191316151,0.01682627128196584,0.018408137152294547,0.014779256030180843,0.013826255946493254,0.0176386744110405,0.018319922672056146,0.018481439049258586,0.016053533917631892,0.01443761376185518,0.018070795999258118
-2.3500001,0.017867258476521746,0.020798624452770895,0.015665970553567245,0.014562334005762574,0.01897767570507044,0.018780030829667872,0.020796797702155433,0.01657746035985117,0.01573914771717474,0.019930658459247113,0.02051561972116384,0.020853105041027397,0.01796067539826005,0.01644374267622497,0.020382155494308395
-2.25,0.020017076987703785,0.02352778167703475,0.017606239123430612,0.016599612470296447,0.021535298344411022,0.021015695555006795,0.02352356589373082,0.01869428674828344,0.017988902059194112,0.022568502852120798,0.02299403654399168,0.02353265012495425,0.02018619699885157,0.018757900244298673,0.023062555850328265
-2.15,0.02243873051924203,0.02667796448016355,0.01983859118516161,0.019037848698093687,0.02451036151877877,0.023587876136853717,0.026655521997467634,0.021140536671385185,0.020626123495913907,0.025647453938401784,0.025830144563447,0.02665716574721457,0.02274240236863328,0.02150918324792911,0.026136349169629324
-2.0500002,0.025273783214672083,0.030341525670125387,0.022411210825025264,0.021893384947341575,0.027973406413716016,0.02651165663688131,0.03031001523492541,0.02396371993839804,0.023738929679443112,0.02923162714924122,0.029065998698702994,0.030238881310646736,0.025716511890744562,0.024761927567524898,0.029694225451363562
-1.95,0.02857405282276281,0.034560863691519096,0.025447647983082255,0.025301778997073525,0.03201504812032647,0.02988860838199954,0.03452212585954,0.02727552110789975,0.02744793551348142,0.03338588250540491,0.03284920617035336,0.03440894853433788,0.02918811535716903,0.02865046564509766,0.03382334663205283
-1.8500001,0.03238055082102016,0.03953601246758123,0.02899524829133601,0.02941266847328771,0.036733379521892026,0.03384059571491089,0.03945300223414353,0.031209872139856078,0.03188283394701633,0.03822304464777753,0.03717617036917296,0.039254291529318135,0.033270680694545925,0.03329841918428663,0.038613024369071186
-1.75,0.03684895233744701,0.04532036681485154,0.033189940554593,0.03438388888767135,0.04233107780357685,0.038425182674048736,0.04520649209720731,0.03586224664630659,0.03723832191293515,0.04397108475510562,0.04217841828024703,0.04490307000496673,0.038096715150970066,0.03887560667138398,0.0442550904599672
-1.6500001,0.04209309999165769,0.052089966103088275,0.038190768845343594,0.040432150603235566,0.04893017581110221,0.043752441516868655,0.051960134936167225,0.04141541965919602,0.04370833455617224,0.050732750325408985,0.04804735923130658,0.051543753142992414,0.043849904490874794,0.045607191529513244,0.050910017459589584
-1.55,0.04830719717930172,0.060198026988658754,0.044196959324310565,0.047819320591050284,0.05678430931505153,0.050127959666130595,0.059991739089526486,0.048061160113648374,0.05164795060864005,0.05868805038703169,0.054888401270391865,0.05936443309484148,0.05068265143683472,0.05381182940530189,0.058778928711510636
-1.45,0.055698960312504146,0.06978004927514518,0.0514536863552929,0.05695897345528527,0.06620449402075274,0.05757672394560148,0.0695132450595863,0.05608978835012583,0.061292592526000396,0.06816943872265865,0.06301755354503837,0.06873909642053525,0.05895787620704558,0.06386119663302395,0.06809491038659725
-1.35,0.06459391183058412,0.08122351658282,0.060265806558263,0.06824608124465838,0.07746398821205493,0.06653209760170575,0.08090379959638469,0.06583035290065863,0.07322351135933841,0.07955916914447433,0.07262586737671613,0.0798178581098297,0.06901594095760986,0.07617263377681907,0.07922726580795691
-1.25,0.07532157172469083,0.0950418056541875,0.07108714182809568,0.08239277394797534,0.09102087450538612,0.07729568925592079,0.09459076506502988,0.07776292965468365,0.08799053595944568,0.09327280178776974,0.08411180017459655,0.0931251139617791,0.08137248916123392,0.09144528403294852,0.0926073949413095
-1.1500001,0.08852328193407258,0.11157361060032324,0.08446699617310284,0.1000783571033821,0.10762638431330451,0.09038787803366942,0.11105854746349302,0.09244841953580298,0.1063464053769123,0.10984229545296613,0.09795092731402864,0.1092227384242436,0.09662155239042737,0.11021617813350942,0.10870377801838374
-1.05,0.10471628260871739,0.13176740478084706,0.10122271658175841,0.12244359504992139,0.1277648569709464,0.10648669527889995,0.13104271770882345,0.11064661848000945,0.12922197068121433,0.12995650105833195,0.11477777838872848,0.12866002428775553,0.11564384760134813,0.13361093246859546,0.12834703757983357
-0.95000005,0.1250169152614081,0.1565198987526548,0.12230911461452978,0.15052034923384228,0.15253290547991147,0.12631373766502563,0.1556607472142438,0.13352675102562056,0.157797821157782,0.15457079778451516,0.13551026653572507,0.15262378395239687,0.13963208591786716,0.16255185034080746,0.1523570165979842
-0.85,0.15066230974900757,0.18693558746309616,0.14921870673159743,0.18595961345587894,0.18302808516197502,0.15129901246942032,0.1858979886639404,0.16226834337912163,0.193432034407906,0.18483219159788208,0.16112325451192883,0.1821201494932658,0.17003719090035996,0.1983464150384671,0.18187508053501866
-0.75,0.18368566510309453,0.22451682950487706,0.18392540909841731,0.23044196844079476,0.22088628315107867,0.18306473527264738,0.2233110329862012,0.19906158399514454,0.23753305992064705,0.22223658924035175,0.19339975422969563,0.21880038246156863,0.2087463537022078,0.24220604995863504,0.21841758615697784
-0.65,0.22674620800259435,0.27121634070673795,0.22938906542891413,0.28560525610154647,0.2677977059954672,0.22429973286447674,0.2698011540970077,0.24629063926676037,0.29141935025201754,0.26837973766374495,0.23450804136989808,0.2645778937810814,0.2585929598913037,0.2953580977506352,0.2640623928440537
-0.55,0.28386290997289937,0.32897633068789267,0.2898489458982,0.35277889881342445,0.3261354910720114,0.2786933430409486,0.3276039215036591,0.3076541592180173,0.35585589211783647,0.325570756747206,0.28793345415242494,0.32193266178642926,0.32219429181370024,0.3580527527904799,0.32077613977249586
-0.45,0.36124829413313037,0.39931338276565204,0.3714036463309413,0.43197446726758776,0.3981839000623244,0.352156660843503,0.3981464224304383,0.3876934149241804,0.43054031905591805,0.39610714198153013,0.35854119274883933,0.39315097113879766,0.40271688808178435,0.42980714867916736,0.3916208240327552
-0.35000002,0.46711622023630084,0.4826705049998632,0.482692153534843,0.5201565605425637,0.48491121053327146,0.45325463882131267,0.4822315015006756,0.4913684025723474,0.5119246416402835,0.4806195355428325,0.453025083427072,0.479765452932722,0.5007040444126312,0.5066191638634447,0.47778357237971736
-0.25,0.6112577732175178,0.5743956937574439,0.6310237135488574,0.6093705689802598,0.5841788850299682,0.5945746194463265,0.5755681146977689,0.6194633474872145,0.5928822646255995,0.5772585486837735,0.5811353458770523,0.5789436819782254,0.6115920033819994,0.581837536038905,0.5781364526572172
-0.15,0.7928326065318064,0.6604891023920118,0.808586740679012,0.6858696554526301,0.6839818825665893,0.785931310519827,0.6638935051155124,0.7585264147018955,0.6604512114680585,0.6742219562022388,0.7482481285629685,0.6766968960061965,0.7185492147605859,0.6436331595808793,0.6813665496233728
-0.050000004,0.9542578611662961,0.7153313292131331,0.9549738433754335,0.7309754145297316,0.7535863896109524,0.9806780234846416,0.7207320328703081,0.8615254523161496,0.6995876558813743,0.7416308457936656,0.9113505644165831,0.7418714543092892,0.7889979765020402,0.678803546331049,0.7551581342878337
0.05,0.9540736995966556,0.7148950899804005,0.9535885147689964,0.7305269834619541,0.7528171239017497,0.9801501811684337,0.7202676346919376,0.860611914106305,0.6989819088162496,0.7410233532899173,0.9108388149155494,0.741442806296232,0.7883927182210702,0.6778364737862379,0.7547775867699613
0.15,0.7925015608445068,0.6596347369514074,0.8067479719119219,0.6844645186863733,0.6824978729231568,0.7853450794965379,0.6630411923704967,0.7567034965298369,0.6587509717570903,0.6726375793938566,0.7471726278209753,0.6756695730675937,0.7170925884275503,0.6415542801216879,0.6800374194690986
0.25,0.6107910059247662,0.5734226535954631,0.6300191934391167,0.60769126961647,0.5828572762247871,0.5941561088805914,0.5745799098142506,0.6182297515274453,0.5908461935593238,0.5759657218873449,0.5804454545788754,0.5778196949199692,0.6100802172400515,0.5793702132686098,0.5766401930283575
0.35000002,0.46681842093450715,0.48176856217352443,0.48226846386514,0.5183299139814943,0.48397680944465665,0.453000540408095,0.48128943603870183,0.4907194176885573,0.5101242541686113,0.4796351088247808,0.4525903243693885,0.47870176895450983,0.4997090339195578,0.5045457605290941,0.47677481402206756
0.45,0.3611618072238846,0.39851730180138767,0.37121356204677025,0.4303871394348753,0.39753474090435326,0.3519471783624284,0.3973461697461162,0.3874026350916704,0.428936667920768,0.39549627691677514,0.35816116825479316,0.3922408962943897,0.40213109386151663,0.42800240228834074,0.39079653878170856
0.55,0.283781641045923,0.32835381398619623,0.28981804342080336,0.35164972385413784,0.32569368585007397,0.2786076671122731,0.32691153957219066,0.3075110574225799,0.35470659522521086,0.32518131889936863,0.2877632783830818,0.3213104855572603,0.3218669176985949,0.3568196604880311,0.32036321492107567
0.65,0.22657271531828335,0.2708369863522439,0.2293248392845804,0.28474372034987716,0.2675950751531472,0.22418524565171372,0.2694337676688062,0.24621866770172893,0.290492134378137,0.26811942814175765,0.23435010239539245,0.2641009594052204,0.2583433188394009,0.29442988280711,0.2636870682847386
0.75,0.18363712916262925,0.22428690562375234,0.18385985314820102,0.2298241768395783,0.22062475182514274,0.18303341821487454,0.22304962597756386,0.19894129734524613,0.2368275323880299,0.22196372679289272,0.19324776358818718,0.21847767258712658,0.208603888599852,0.24157583954368736,0.21820380190274324
0.85,0.15069068350557885,0.18671817474242897,0.14917816735657966,0.18554246070084396,0.1828693689945228,0.15128002773369292,0.1856984580438222,0.1622563212770659,0.1929156300188736,0.18457349909647447,0.1610682512188721,0.18196363197921264,0.16986184326379455,0.19793648712676837,0.1817173924759967
0.95000005,0.12502906267136724,0.15645374699589681,0.12232001576511864,0.15020735626393508,0.15233054895463272,0.12632618335400492,0.15557992780835497,0.13344213685540782,0.15747449544692488,0.15442632987790503,0.1354086089230791,0.15257168905431728,0.13947678064874122,0.16216209609664736,0.15213831118019028
1.05,0.10475135323973793,0.13174767793680825,0.1011892736845681,0.12218201433092069,0.12760284303755012,0.10640329250682784,0.1310594173531649,0.11066958278314219,0.12899077840754514,0.12977525104102847,0.11483689647754153,0.1286842412642316,0.115556654539332,0.13330115142681626,0.12825228380220732
1.1500001,0.08853574539587039,0.11161856848339718,0.08446969760541868,0.09995594259869871,0.10752222142407333,0.09039346844767841,0.11108635037261454,0.09238015905460224,0.10611280864154632,0.10971559525324076,0.097964478071026,0.10918218767941679,0.09655765062579912,0.11001400316855113,0.10869581120007078
1.25,0.07534088747142052,0.09507184916706171,0.07111482534253295,0.08228587936590978,0.09103449015145595,0.07735518185666582,0.0946206854440471,0.07778257395610323,0.08781030004379056,0.0932522218486728,0.08413906171141872,0.09317482355258672,0.08131078651548593,0.09120767757159308,0.09256938520166638
1.3499999,0.06456654044365977,0.0812957435671752,0.06030122306840439,0.06816233675819594,0.07747392036066762,0.06661165633217803,0.08096444594507501,0.06581624167836196,0.07309558188458071,0.07952232790353216,0.07266365005959495,0.07985925730050171,0.06899782285905982,0.0760436043995263,0.07924524302005083
1.45,0.05572739966624279,0.06982748792216113,0.05145492078462927,0.056891590910908715,0.0661551110193373,0.057638069342442845,0.06954999143668487,0.056119667599304514,0.061172978014593135,0.06820322584033829,0.06301314611504098,0.0686987547001663,0.05892992665018014,0.063761646977428,0.0680497969341714
1.55,0.048322415722128524,0.06021888091054622,0.04422433741650041,0.04780918249693221,0.056808544614864634,0.05014850160362571,0.060037846574867916,0.04808666009587475,0.05154560884316875,0.05871004214330348,0.0549131676825858,0.05944082854812934,0.05065538867463585,0.053749169678472875,0.0587599851225386
1.6500001,0.04210660108137551,0.05217988783261104,0.03824879895100671,0.04041121245708935,0.04894626509232656,0.04375699976265613,0.0520126919804701,0.041425610106000564,0.04365928473083908,0.05071307349085002,0.04807704667645152,0.05160098403955726,0.043834639732894434,0.0455414979539205,0.05092684691536613
1.75,0.036840889849240964,0.045363827890835484,0.03321353187079928,0.03433720594604999,0.042389459591266394,0.03841124541991322,0.04526620272263395,0.035889279968596643,0.037204898105427986,0.043968572945721346,0.04219994779940765,0.04496221795441662,0.038122980567870536,0.038799617120852885,0.04427672747851881
1.85,0.03240008969376924,0.039539834419012446,0.02898093483454396,0.029412852625751388,0.036770265304825016,0.03381737942877845,0.03948287478265259,0.0312377660503737,0.031895449153605704,0.03830157092589628,0.03715794592726789,0.03931081679996891,0.033296866361844056,0.03327369834376134,0.03865265968095148
1.95,0.028592570831449865,0.03462544162175815,0.02544575109455769,0.025325937134858506,0.03203208319936238,0.029890935402968232,0.034577243052498534,0.027297921895051574,0.027446655814105443,0.033433650612745246,0.032812038295212294,0.03448429965157466,0.029231569594944797,0.02860697817690627,0.03387085041987912
2.05,0.025295269917876985,0.03038631741141795,0.022411574356127076,0.02188576200253332,0.027992764763177372,0.02650405911978205,0.03035939894129465,0.02394844961980829,0.02374798959519771,0.029262441187799644,0.02908558493301388,0.030285135921815056,0.025752824061099237,0.024751917559118434,0.02969378264438952
2.15,0.022471517309397827,0.02670044836849986,0.019845550904415324,0.019031434207442757,0.024509259486033025,0.023567570333923867,0.02668786729183145,0.021113667765105214,0.020635489297226653,0.02568376923570378,0.02580374592937601,0.026670933622164977,0.022759476187951436,0.021489543359651714,0.026128720179067318
2.25,0.019995883131391966,0.02354758849277396,0.01759933966300888,0.016618801140435485,0.021550276122604867,0.021003484919199514,0.023535250290454935,0.01868813232199303,0.018015119603301946,0.022593143782745167,0.02295985909121936,0.023552814408035732,0.020211644615227918,0.0187480252249208,0.02305540246910687
2.35,0.01787082371762265,0.020818200308327775,0.01567369161198379,0.01461870280406936,0.01899265227168807,0.018758417940934125,0.020809766546990734,0.016588894024595905,0.015764962599402684,0.01995673134086364,0.020516251629893095,0.020846886123205188,0.01796746468249016,0.01643534845291662,0.020397317890577218
2.45,0.01598143308099401,0.01842144149827363,0.014015488855892844,0.012860986840627451,0.016778158612922575,0.01683014937528242,0.018429150449002275,0.014773057033195088,0.013872770104642511,0.017646520095785958,0.018310791278425435,0.018525035631014097,0.016044975848671723,0.014468161310921315,0.018081605563228416
2.5500002,0.014366627214743905,0.016356378739668245,0.012551310687758459,0.011378196081075353,0.014877784741696183,0.01508454184502445,0.016390272691570586,0.013211582318569838,0.012245234620367586,0.01564270088295524,0.01640933800535411,0.016463284167557893,0.014358816893224411,0.012774632066212929,0.016058118428705574
2.65,0.012911809975252934,0.01455366351344692,0.011281987935859385,0.010110417246518398,0.013196249784185236,0.013576524543432576,0.014563557035197117,0.011846122149383326,0.01083435026188455,0.0139032096619734,0.014704464119206045,0.01465332473159338,0.012903029834705563,0.011314782313344407,0.014285919743147168
2.75,0.011648915957395718,0.012961200907284007,0.010146961268324626,0.009001215404147441,0.011737307490338283,0.012231554720024542,0.012984599372748417,0.0106315110344141,0.009626659626029701,0.012375968397657174,0.01320562395870193,0.013067112573780822,0.01161015444386699,0.01005342824479129,0.01274402151526843
2.8500001,0.010513198984450705,0.011560564578994958,0.00917103969309135,0.00805612085929144,0.010458248018980947,0.011036743331513835,0.01158226424173066,0.00956954498109818,0.008588884647001208,0.011028926648149081,0.01187245405690595,0.011674197108339139,0.010451611890187737,0.008977402107380832,0.0113798789542259
2.95,0.009526795312883946,0.010336932269293612,0.00829678836311898,0.007221659301261873,0.009345957351039111,0.009983369658567682,0.010351184562748183,0.00863327568274737,0.007674340882322627,0.00984098258428327,0.01069652883213557,0.010442157707928378,0.009456098848193784,0.008020006683961085,0.01017679240073599
3.0500002,0.00862370939955667,0.009249123749206762,0.007514606462496443,0.0065003533283595075,0.008352390338608849,0.009061095700447493,0.009270791433163329,0.0078196968562701,0.006875934858402586,0.008817460663677723,0.009639527627497174,0.009360635584017209,0.008538483889688166,0.007202987397811516,0.009111491134022005
3.15,0.007834040501182131,0.008271878690461353,0.006828930863812088,0.005871842023350074,0.007481757261275465,0.008199190182153463,0.008297066197156411,0.007086259006683634,0.006185625299360892,0.007900288324767047,0.008706350847130947,0.008384375160530274,0.0077503019153137885,0.00647044866423567,0.008169444427181883
3.25,0.007120849357351488,0.0074063832483196165,0.006216492170364302,0.005292616234384923,0.006721159140161941,0.007454954243215218,0.00743087328706983,0.00644397370975348,0.0055623677987927285,0.007097200454441779,0.007879072861580433,0.007516833044268027,0.007031985503317192,0.005849255445054054,0.007330257962864477
3.35,0.0064904682066160005,0.006648528889529832,0.005668719365211956,0.00481747345600088,0.006033884741498597,0.006767197040182973,0.006668489971890024,0.005868085428410468,0.00502468055093128,0.006377828434993673,0.007120385780678428,0.006758296130018022,0.0063986850888654275,0.005280765806717747,0.006590306694095181
3.45,0.005914575645456656,0.0059899428727807616,0.005190143459926827,0.00437293494832595,0.005451893433472133,0.00615314394611171,0.006006771979726058,0.005346763175896681,0.004547176608021306,0.005732630039850067,0.006445444061559082,0.00607982998826149,0.005830612979776133,0.004797995734503821,0.005934677560816183
3.5500002,0.0054007455080181815,0.005387205049632591,0.004737924974617833,0.003977092054857318,0.004906879046170089,0.00561778065195356,0.005412032662701983,0.00487893907519952,0.004116254525751898,0.005164452926347533,0.005842160939673183,0.005483212624263434,0.005322305937802665,0.0043437734828768015,0.005340825604417951
3.65,0.004933986275200444,0.004854109435816195,0.004351219512109928,0.0036376598505192706,0.004438416593439499,0.0051378770147239875,0.004867203358353791,0.004464262271035398,0.0037369138151401465,0.004666684882201092,0.005302634322519431,0.004932803922273976,0.004858265848107715,0.0039565555823779285,0.00484064816073049
3.75,0.004525446629884589,0.004378863673139766,0.003986150018390549,0.003317611764854185,0.0040139345726546575,0.004681592487690316,0.004395412486559227,0.004096988106984323,0.0034134685832995487,0.004207930094548569,0.004803596792646511,0.004456412726375974,0.004436436061043118,0.0035952046529946387,0.004364083748740479
3.85,0.0041423249862184005,0.003951744908018005,0.0036653979895153,0.0030452711173578756,0.003632774082179354,0.004284543078782655,0.003969904645266605,0.003753009405280501,0.0031161428458641506,0.0038078746220435613,0.004365034633795022,0.004040139348041642,0.00407058533132526,0.0032911247710063355,0.003941575675548651
3.95,0.003796625451454004,0.003579269565142849,0.003382477572709227,0.002797580588934511,0.003297149679884458,0.003921110320904316,0.0035929873547838943,0.0034445123511016493,0.002842005516658231,0.0034568683618509824,0.003970137647901894,0.003637161289576064,0.003729090460407183,0.0030027195605697977,0.0035703631465810208
4.05,0.0034813412357733646,0.003220387274837052,0.003109990389584662,0.002568387825629676,0.002992985570499498,0.0035931548848648943,0.003239931752092265,0.0031737313326238225,0.002599214259915329,0.003131460383370325,0.003602218330692297,0.0033038982687948553,0.0034297252665716235,0.0027641918753886817,0.00323794217988777
4.1499996,0.003212887490032957,0.002923339292172883,0.002865525382143513,0.002361415405686462,0.002729056638960246,0.003295609666724849,0.0029342425782940677,0.002926743961864175,0.0023828959790200732,0.0028445052095926954,0.0032781882298280776,0.0029955509930936464,0.003150498110791673,0.002527258754352367,0.0029427694178811247
4.25,0.0029439187821599004,0.0026562863814066067,0.002654222300906012,0.0021810063513219248,0.0024800244254717953,0.0030175061558348776,0.0026720349656129475,0.0027000709372580036,0.002196417190561496,0.002583157011352355,0.00299107554605858,0.0027052087476870687,0.002893419749801603,0.00232641618898497,0.0026598985144153306
4.3500004,0.0027153860529727522,0.002398645166205454,0.0024572567735804073,0.0020152348603835277,0.0022543507160238483,0.0027787731872758793,0.0024129135456351426,0.002488315574471322,0.002015341053593348,0.00234896818128941,0.0027270378544211036,0.0024573541773890975,0.0026599111374476492,0.002143213653619847,0.002423677434049954
4.45,0.002501729860814516,0.0021816615498636395,0.002273237131690888,0.0018607181946563142,0.002066049845169236,0.0025499656815978155,0.0021893743100449897,0.0022971311092051883,0.001863066253146285,0.0021350882521979997,0.0024875373450866808,0.002232706366523984,0.002454003878823307,0.0019716815511218,0.002200098623908471
4.55,0.0023019683579419974,0.0019762170776327858,0.0021104055702872537,0.001728392054331299,0.001880873805082543,0.0023471533337356396,0.0019896763957620743,0.002136022816995058,0.0017138343234863076,0.001947549538430696,0.0022702651203130816,0.002019519081739532,0.002258715075615,0.0018237095817744662,0.0020050785623338223
4.6499996,0.0021308907415348442,0.0017940297950829376,0.0019568471485277377,0.0016009858773109906,0.0017218175336284572,0.0021613986301689944,0.0018037248288995476,0.001980880835647059,0.0015811890228226014,0.001784210138220488,0.002064692306999626,0.0018363656612904859,0.0020811814287350814,0.0016908232642240154,0.0018280107379385763
4.75,0.00196892175370033,0.0016359267749756403,0.0018235557064748313,0.0014916363074258493,0.0015819976668741454,0.0019821258066631763,0.0016416246543503128,0.0018289638735986588,0.0014621461388517228,0.001624627726591992,0.0018896639230936076,0.0016738917329592207,0.0019224687553672723,0.001560401976337023,0.001666098219192722
4.8500004,0.0018203891613937523,0.0014831706197774327,0.001693382640825392,0.001385491484564836,0.001446546182011758,0.0018310626414629351,0.0014914846614088211,0.0016942890933845844,0.001359715760829224,0.001484642205848258,0.0017222978925877086,0.001521365427770696,0.0017738135744622399,0.001445338023879254,0.0015159368344756067
4.95,0.0016885088808986256,0.0013541111071937594,0.0015725396171929716,0.0012848200899627097,0.0013245942942179646,0.0016894167746492996,0.0013620637550533193,0.0015743185145688492,0.0012652555053367898,0.0013523514318094316,0.0015808837200687001,0.0013861383865802779,0.00163941068405848,0.001340293871284095,0.0013786255113788584
5.05,0.0015531803205568817,0.0012335137151494049,0.0014758712803321322,0.001198932686272124,0.001216006590073471,0.0015606447022031664,0.0012405064787426433,0.001469662414143893,0.0011702168941324822,0.0012387889333451405,0.0014448614674830585,0.0012594753527265781,0.0015099216327359125,0.001244279648982766,0.0012604130373525845
5.1500006,0.0014463417404678503,0.0011199768043076955,0.001370933808865828,0.0011248646284368385,0.001118707305167563,0.0014372034842313386,0.0011280715677789124,0.0013690058251811885,0.0010909825390230893,0.001135243734317038,0.0013180082763519384,0.0011538880485131415,0.0014012777868374394,0.0011543151370771564,0.0011569518122354558
5.25,0.0013338961348148498,0.0010236264418266672,0.0012802717239722389,0.001050379365799521,0.0010251651383248518,0.001325938003830029,0.0010264774688751007,0.0012668983810866744,0.0010131089125269264,0.0010357437461040986,0.0012035702353109636,0.001045625194531783,0.0013000381601711638,0.0010727833404298706,0.0010511853051006518
5.3500004,0.0012371282708494682,0.0009315160439259454,0.0011958652811922706,0.0009772657292956368,0.0009467104177470941,0.0012281682881704087,0.0009381106495854391,0.001185601429279274,0.0009455034833338509,0.000949876753817679,0.0011062124989029702,0.0009566941398850261,0.0012044959499654605,0.0010052204034630714,0.0009609105156116795
5.45,0.0011534500390652665,0.0008482075978121889,0.00111835256794838,0.0009118272355470951,0.0008747975661624803,0.0011299093361231587,0.0008544154405519253,0.0011051874914794688,0.0008804158805567562,0.0008722313231884775,0.0010091533692193296,0.0008691904253806757,0.0011142032461212285,0.0009341159813357211,0.0008732634654304043
5.55,0.0010643570528298069,0.0007735162386443435,0.0010518900976373197,0.0008601586754598477,0.0008034214221525089,0.0010476161959453872,0.0007780826415517275,0.0010315751480624935,0.000828925733708619,0.0007994185957104712,0.0009274724858398592,0.0007946044377718283,0.00103025892141493,0.000868547742587512,0.0008083164995867568
5.6499996,0.000991567963807717,0.0007068575549893992,0.0009828394970333029,0.0008061702781295326,0.0007398871721498158,0.0009701080262905312,0.0007124593449905914,0.0009603612616120948,0.0007709202635281337,0.0007382401535964531,0.000841575275512527,0.0007208724653946301,0.0009606536920145381,0.0008146013084302506,0.0007376661450184491
5.75,0.0009218679087126668,0.0006462874843253029,0.0009234615861416718,0.00075426913795879,0.0006841769259019127,0.0008990315252437834,0.0006486438363063553,0.000905411538571866,0.0007229503005317232,0.0006774316220940079,0.0007723821253454915,0.0006633130332083804,0.0008888865498691491,0.00076221360551566,0.0006747497050034766
5.85,0.000857089523494968,0.0005903183296818198,0.0008623919112601459,0.0007124907793838917,0.000632435300016977,0.0008287326574487396,0.0005938107388240564,0.0008450344095160529,0.0006780736727318555,0.0006240242935406631,0.0007093667518450729,0.0006040844949981559,0.0008215408420871431,0.0007115126283917185,0.0006185668834723112
5.95,0.0008000597871031955,0.0005388452313810257,0.000810311392181864,0.0006652923470421545,0.0005838364631137286,0.0007693421184400265,0.0005418769582300273,0.0007906853470039442,0.0006340746078955876,0.0005744413482718721,0.0006446142801294068,0.0005508577408171084,0.0007591001195534633,0.0006652617166516081,0.0005697954082001425
